Predictor variable,Categorical,Sample average
0,false,9.924084819184413
1,false,11.55834449103575
10,false,123.64605765890934
11,false,46.353768669676974
12,false,33.7405140674872
13,false,342.8225078152136
14,false,159.08353594998263
15,false,242.1701979854116
16,false,249.7530392497395
2,false,33.916622634892995
3,false,855.3666378046415
4,false,26.495431029659958
5,false,-8.538366586455993
6,false,35.03379762516373
7,false,20.263229916020375
8,false,-0.7711667968962244
9,false,987.5317818687045
