Predictor variable,Categorical,Sample average
0,false,9.649825183603836
1,false,11.609757304009591
10,false,124.35114503816794
11,false,46.489058524173025
12,false,34.40064589667866
13,false,343.8356234096692
14,false,158.76844783715012
15,false,230.92111959287533
16,false,262.3058524173028
2,false,34.77167855765073
3,false,833.0904296409083
4,false,26.09626809234231
5,false,-8.352891964134132
6,false,34.449160064813746
7,false,19.77484665329523
8,false,-0.6949388802339472
9,false,985.9954198473282
