Predictor variable,Categorical,Sample average
0,false,11.963695810928714
1,false,11.204698600415234
10,false,123.34569983136593
11,false,55.377740303541316
12,false,28.89468559326249
13,false,338.787521079258
14,false,187.42495784148397
15,false,272.2782462057336
16,false,245.43338954468803
2,false,33.91148622200823
3,false,833.8023438477798
4,false,28.13360349323858
5,false,-5.940903499165729
6,false,34.074507070029966
7,false,21.98181589940346
8,false,1.4690639398847574
9,false,1040.6492411467116
