Predictor variable,Categorical,Sample average
0,false,14.878961360842421
1,false,12.196458379206588
10,false,141.05839822024473
11,false,48.87764182424917
12,false,39.43786411874154
13,false,384.9555061179088
14,false,169.94994438264737
15,false,248.90044493882093
16,false,300.5734149054505
2,false,40.0082628337109
3,false,697.031082068455
4,false,30.057359103498786
5,false,-1.1995367488734843
6,false,31.256895864102678
7,false,23.346229624827792
8,false,6.233274594717737
9,false,1077.384872080089
