Predictor variable,Categorical,Sample average
0,false,14.31092616587017
1,false,12.354591759287102
10,false,130.14507772020724
11,false,44.61880088823094
12,false,40.82502562659128
13,false,351.6313841598816
14,false,153.97631384159882
15,false,219.98445595854923
16,false,271.320503330866
2,false,39.13700143713849
3,false,732.2335977053131
4,false,30.007874850958565
5,false,-2.4173464327723857
6,false,32.42522129917215
7,false,23.198724075390796
8,false,5.20353140690668
9,false,984.3782383419689
