Predictor variable,Categorical,Sample average
0,false,9.109987515883734
1,false,11.493970730432482
10,false,123.64668483197093
11,false,47.153950953678475
12,false,33.265242155631164
13,false,343.5640326975477
14,false,160.86148955495005
15,false,236.93006357856495
16,false,258.2724795640327
2,false,33.93107679732597
3,false,853.6392696564247
4,false,25.70358312617206
5,false,-9.190491709278746
6,false,34.89407485793873
7,false,19.467250776983846
8,false,-1.5106558055340098
9,false,992.3101725703906
