Predictor variable,Categorical,Sample average
0,false,17.101767292973737
1,false,12.026979007879453
10,false,147.5512465373961
11,false,26.498614958448755
12,false,63.84149625624976
13,false,391.63157894736844
14,false,98.00554016620498
15,false,192.98891966759004
16,false,283.95290858725764
2,false,46.40380934400902
3,false,532.7359324531873
4,false,29.991791294552282
5,false,3.534336142751151
6,false,26.45745518861385
7,false,23.577226136860094
8,false,10.583959769467898
9,false,911.1108033240997
