Species,Longitude,Latitude
red_247,-97.81806,30.416777
red_247,-99.501779,41.432661
red_247,-100.524559,26.311451
red_247,-98.526088,29.570881
red_247,-97.647772,30.693507
red_247,-97.362948,32.738934
red_247,-96.994174,33.046233
red_247,-97.650508,30.216717
red_247,-104.653176,24.02772
red_247,-98.915456,30.709722
red_247,-100.962558,29.257124
red_247,-103.836262,30.536215
red_247,-103.836159,30.536291
red_247,-97.1141662598,32.7844429016
red_247,-97.1158370972,32.7833328247
red_247,-97.726071,30.181557
red_247,-97.7357443516,32.410402433
red_247,-97.11646253,32.78459966
red_247,-97.1128463745,32.7321166992
red_247,-100.3023621312,25.7544138632
red_247,-96.9035926,32.7255852
red_247,-97.6627927926,32.4345473852
red_247,-99.7887283333,25.178745
red_247,-97.4046134949,27.6560376492
red_247,-95.6193152,29.8602932
red_247,-100.2174606323,26.4851264954
red_247,-103.836939,30.5413395
red_247,-100.21508,26.48784
red_247,-100.2150966667,26.48782
red_247,-97.9640111111,30.3443055556
red_247,-100.2695316667,25.5494490278
red_247,-99.5979783333,30.5889616667
red_247,-100.314866602,25.7061490931
red_247,-105.99165509,41.64250594
red_247,-104.8640833333,39.8202216667
red_247,-101.0267663,25.39715298
red_247,-104.8543634156,39.8332062881
red_247,-103.9304966667,29.1146305
red_247,-97.7061916667,30.24645
red_247,-97.8111666442,30.2410989208
red_247,-95.09882,49.29848
red_247,-97.7859257527,30.3661277014
red_247,-97.5481719971,39.2643966675
red_247,-102.1210638889,34.9043472222
red_247,-97.722523,30.179867
red_247,-97.9296968,29.8941389
red_247,-96.7661514282,30.7964439392
red_247,-97.70603,30.246475
red_247,-98.0995333333,29.693925
red_247,-103.373581404,34.1789935576
red_247,-103.373586936,34.1790183261
red_247,-96.1641908919,43.0774153287
red_247,-105.939987537,35.6807520587
red_247,-96.8735131436,50.0474946667
red_247,-97.1545555,33.1329583333
red_247,-98.4523713102,29.3234796536
red_247,-103.3704513499,34.1765816231
red_247,-95.2943878174,30.0291061401
red_247,-103.4128749278,43.6539492896
red_247,-96.216113,46.688831
red_247,-95.4520699488,29.7651734572
red_247,-98.4973239416,29.391598111
red_247,-95.2945692,30.0276869489
red_247,-95.375175,30.0817528333
red_247,-97.7041783333,30.2390216667
red_247,-98.2297361736,26.1765761068
red_247,-95.4547195435,29.7636108398
red_247,-105.2806383333,40.0619695
red_247,-106.7198533333,40.7854
red_247,-95.56239,30.26219
red_247,-101.9649187005,33.5586235321
red_247,-95.4523999537,29.765388287
red_247,-103.3368858978,29.273607056
red_247,-103.5930234439,30.105050527
red_247,-97.100875,49.941445
red_247,-96.9521783333,50.8169966667
red_247,-95.1521641017,43.1524215499
red_247,-95.49185,29.8781
red_247,-103.336405,29.2731716667
red_247,-98.9134966667,29.7531783333
red_247,-97.7935212625,30.4047596021
red_247,-99.1005634424,30.6614904665
red_247,-101.6649234295,35.2357555286
red_247,-103.8360533333,30.536225
red_247,-95.7279967426,30.0222668759
red_247,-99.1375470058,30.0355222588
red_247,-106.40973061,38.75358348
red_247,-97.703475,30.237805
red_247,-100.4336894,29.2866241
red_247,-106.6915369034,24.413636648
red_247,-106.5846706464,32.4536125456
red_247,-95.8290325384,29.5148196915
red_247,-99.1403188929,30.047649167
red_247,-98.6352233333,29.4457416667
red_247,-97.7924433608,30.4044068916
red_247,-97.14572217,33.0238805
red_247,-97.74978667,30.51616667
red_247,-98.6321285042,29.4811375944
red_247,-97.3542914559,32.8918669103
red_247,-97.1308043184,33.0604838184
red_247,-106.5062938755,31.7695357155
red_247,-97.9962448,27.7796325
red_247,-97.4866380663,25.8954446465
red_247,-99.794975,30.45196667
red_247,-97.685708457,30.4000042355
red_247,-96.9399825699,32.96353819
red_247,-97.5803681743,29.5869977866
red_247,-97.72731743,29.03131597
red_247,-97.7932855872,30.4071991182
red_247,-97.7933273151,30.4092819812
red_247,-99.53383667,29.659205
red_247,-96.7908634586,43.0843517652
red_247,-97.1054833333,33.2315472222
red_247,-99.5919709,29.8269427
red_247,-97.1346233413,49.8716636435
red_247,-95.7288489722,38.8915289722
red_247,-99.904625,30.32420333
red_247,-98.3919916667,30.7218416667
red_247,-97.8749837727,30.1853239769
red_247,-100.3972641107,31.48572357
red_247,-96.5158942995,30.1498362981
red_247,-99.80983,30.45005
red_247,-97.6876465604,30.4014563125
red_247,-99.1376483333,30.0354266667
red_247,-97.8189533333,30.6957416667
red_247,-98.1598805997,33.2138459997
red_247,-105.1441497357,40.6153538637
red_247,-97.1528369708,31.5822684513
red_247,-104.794555,32.00072778
red_247,-103.5542837466,29.5727740757
red_247,-97.7223166667,30.1853527778
red_247,-95.5919883333,29.3773283333
red_247,-99.0694949,29.6414279522
red_247,-99.4899833333,30.6417138889
red_247,-105.1272903755,40.5720404552
red_247,-100.732313281,46.805901252
red_247,-97.0787666667,33.1177555556
red_247,-98.9975744113,29.6715406869
red_247,-99.1403188929,30.047649167
red_247,-101.8996118289,30.9150924906
red_247,-106.7995703465,40.4653102531
red_247,-98.2297673,26.1767406
red_247,-97.1618214186,26.08889644
red_247,-95.85770381,45.06357995
red_247,-97.4177861111,41.3860333333
red_247,-100.20533551,30.01995019
red_247,-97.8185777778,32.2500111111
red_247,-98.4464772597,29.3201049478
red_247,-97.923195,30.3288916667
red_247,-97.6270366667,35.5318083333
red_247,-97.6263725839,35.5324591671
red_247,-97.627005,35.5317583333
red_247,-97.6264000987,35.5324471036
