Predictor variable,Categorical,Sample average
0,false,16.6240226843895
1,false,12.508826085783976
10,false,143.60445682451254
11,false,21.200557103064067
12,false,68.60181343854303
13,false,384.9442896935933
14,false,79.76323119777159
15,false,165.974930362117
16,false,293.5849582172702
2,false,47.972530864407425
3,false,518.986198319034
4,false,29.649865381564936
5,false,3.1399304003835447
6,false,26.509934999152478
7,false,23.011479675271715
8,false,10.376485281958553
9,false,856.7743732590529
