Predictor variable,Categorical,Sample average
0,false,14.110364928923737
1,false,11.700376363415701
10,false,131.18632855567805
11,false,46.49173098125689
12,false,40.581642856408635
13,false,354.5380374862183
14,false,159.31973539140023
15,false,240.89305402425578
16,false,265.077177508269
2,false,39.08119267481559
3,false,710.4678711644082
4,false,29.09692710132031
5,false,-2.059983932219709
6,false,31.156911037196924
7,false,22.680979164064652
8,false,5.235295431323908
9,false,996.3307607497244
