Predictor variable,Categorical,Sample average
0,false,16.671873093757718
1,false,12.020331751166253
10,false,142.95359628770302
11,false,30.157772621809745
12,false,59.52461374110246
13,false,381.1461716937355
14,false,108.10904872389791
15,false,196.5243619489559
16,false,280.800464037123
2,false,45.122196520564174
3,false,562.9246226441279
4,false,29.989073835226886
5,false,2.675301310184937
6,false,27.313772557783015
7,false,23.515476633943702
8,false,9.771012595696957
9,false,917.8027842227378
