Predictor variable,Categorical,Sample average
0,false,9.783678288193903
1,false,11.265396353363329
10,false,123.87609213661636
11,false,48.94241461477363
12,false,32.499692478854094
13,false,342.94996028594124
14,false,166.97537728355837
15,false,248.36298649722002
16,false,251.70135027799842
2,false,33.74460053462846
3,false,846.6098314668566
4,false,26.133649580624486
5,false,-8.364673993856435
6,false,34.49832358901892
7,false,20.005739469959966
8,false,-0.80611024707936
9,false,1001.4583002382843
