Predictor variable,Categorical,Sample average
0,false,14.488672153869024
1,false,11.64251958206296
10,false,134.40755208333334
11,false,45.018229166666664
12,false,43.993654730419316
13,false,363.0130208333333
14,false,154.21614583333334
15,false,233.24739583333334
16,false,275.5091145833333
2,false,40.171096662680306
3,false,678.4203608632088
4,false,29.044438928365707
5,false,-1.1468130727984924
6,false,30.19125199690461
7,false,22.681536198904116
8,false,6.043275676450624
9,false,997.80078125
