Predictor variable,Categorical,Sample average
0,false,14.585206460343075
1,false,11.640387951605733
10,false,136.42126514131897
11,false,44.38088829071332
12,false,44.78726289217758
13,false,367.9650067294751
14,false,152.4279946164199
15,false,227.75100942126514
16,false,282.5114401076716
2,false,40.34296746850816
3,false,673.487054201026
4,false,29.081094577527463
5,false,-0.9735063764012216
6,false,30.05460096336149
7,false,22.720506005781335
8,false,6.2077252830705865
9,false,1004.3135935397039
