Predictor variable,Categorical,Sample average
0,false,16.522544866091355
1,false,11.85653160742201
10,false,145.3237885462555
11,false,32.24449339207048
12,false,58.09794993967737
13,false,387.4185022026432
14,false,114.57268722466961
15,false,202.11894273127754
16,false,287.1828193832599
2,false,44.599987790448026
3,false,567.2797428752882
4,false,29.815651133196994
5,false,2.5229036076741074
6,false,27.29274752486645
7,false,23.411570572117878
8,false,9.55456944255544
9,false,943.3215859030837
