Predictor variable,Categorical,Sample average
0,false,9.200759943835191
1,false,11.517523987691469
10,false,120.76048445408532
11,false,45.593094721619664
12,false,33.7281705197957
13,false,334.94703543022416
14,false,155.98192335502532
15,false,236.44179320318148
16,false,244.7134851771511
2,false,33.47973563131524
3,false,868.387431982541
4,false,25.90411981998452
5,false,-9.446705497527004
6,false,35.350825313373655
7,false,19.70131696468665
8,false,-1.6480638846628006
9,false,965.4672812725958
