Predictor variable,Categorical,Sample average
0,false,17.157019727611704
1,false,12.47032820870667
10,false,136.4922547332186
11,false,45.908777969018935
12,false,43.21119925487472
13,false,365.48192771084337
14,false,160.11531841652322
15,false,244.8382099827883
16,false,278.2788296041308
2,false,42.36072522883982
3,false,646.4200492241707
4,false,31.843102804765028
5,false,1.7768440525774425
6,false,30.066258730863744
7,false,24.941160451524638
8,false,9.100878742957894
9,false,1013.5438898450947
