Predictor variable,Categorical,Sample average
0,false,14.779568657076807
1,false,12.209462880092772
10,false,140.5944676409186
11,false,49.16283924843424
12,false,39.05986235012341
13,false,383.96085594989563
14,false,170.70459290187893
15,false,248.65657620041753
16,false,300.3376826722338
2,false,39.85677252432996
3,false,701.2492802645817
4,false,30.016903897167996
5,false,-1.3749726606185726
6,false,31.391876576091153
7,false,23.29901296012337
8,false,6.080458107446942
9,false,1077.6143006263048
