Predictor variable,Categorical,Sample average
0,false,10.39856133875553
1,false,11.564245946927004
10,false,120.47115968427444
11,false,55.05343047965999
12,false,27.75990644048472
13,false,332.9544626593807
14,false,185.30054644808743
15,false,263.6338797814208
16,false,247.56344869459625
2,false,33.559761291716995
3,false,864.1469478086044
4,false,27.175710806067812
5,false,-8.123527665382548
6,false,35.299238478840664
7,false,20.819276686357455
8,false,-0.4467178611185189
9,false,1029.3345476624165
