Predictor variable,Categorical,Sample average
0,false,17.462973162438914
1,false,12.473801412602224
10,false,135.63409563409564
11,false,45.64033264033264
12,false,44.54840508915035
13,false,363.33887733887735
14,false,158.77546777546777
15,false,250.7027027027027
16,false,271.74220374220374
2,false,42.98575087247916
3,false,631.8404813833891
4,false,31.990185894242444
5,false,2.321646266311442
6,false,29.66853961032542
7,false,25.068387067243613
8,false,9.587832661450157
9,false,1003.2162162162163
