Predictor variable,Categorical,Sample average
0,false,13.149167976881328
1,false,11.34137527426781
10,false,126.05263157894737
11,false,50.28654970760234
12,false,35.29127218012224
13,false,341.47076023391816
14,false,171.8918128654971
15,false,258.67836257309943
16,false,243.13742690058479
2,false,36.130005228589155
3,false,773.9067267256173
4,false,28.69124906662612
5,false,-3.8579633442020556
6,false,32.54921245574951
7,false,22.467967156081173
8,false,3.456985983376702
9,false,1004.078947368421
