Predictor variable,Categorical,Sample average
0,false,11.986844172135855
1,false,11.490403334595712
10,false,128.5822470515208
11,false,48.67225325884544
12,false,35.1648298055766
13,false,352.828677839851
14,false,166.74425822470516
15,false,254.84357541899442
16,false,257.00993171942895
2,false,35.995186906953094
3,false,793.6655590736963
4,false,27.819751444105627
5,false,-5.432199094598635
6,false,33.2519505285906
7,false,21.550120156570518
8,false,2.0386724923381814
9,false,1016.2184978274364
