Predictor variable,Categorical,Sample average
0,false,9.349065205839395
1,false,11.530858910062369
10,false,121.1262118491921
11,false,45.523518850987436
12,false,33.88308906512372
13,false,335.91561938958705
14,false,156.02082585278276
15,false,237.4786355475763
16,false,244.57414721723518
2,false,33.62553400317043
3,false,864.5227203862244
4,false,26.009165119054714
5,false,-9.251460779742558
6,false,35.2606258941938
7,false,19.80186753966436
8,false,-1.4541183279846048
9,false,967.1689407540395
