Predictor variable,Categorical,Sample average
0,false,8.89347697453932
1,false,11.183800371110477
10,false,123.30253741054001
11,false,48.229017566688356
12,false,32.21160901096942
13,false,342.569290826285
14,false,164.49837345478204
15,false,246.3981782693559
16,false,250.42582953806115
2,false,33.1038484052163
3,false,864.3557416361186
4,false,25.397347376729734
5,false,-9.503699913293461
6,false,34.901047298639874
7,false,19.328848557729728
8,false,-1.915623845829975
9,false,995.8061158100195
