Predictor variable,Categorical,Sample average
0,false,13.29040727061059
1,false,12.064718035531454
10,false,132.37877155172413
11,false,51.921336206896555
12,false,33.37568644626901
13,false,364.05495689655174
14,false,178.0501077586207
15,false,254.99191810344828
16,false,277.28852370689657
2,false,37.118132304528665
3,false,772.3851677056017
4,false,29.314970332486876
5,false,-3.9700453624192193
6,false,33.28501569839387
7,false,22.655373785259396
8,false,3.644032424342656
9,false,1065.4224137931035
