Predictor variable,Categorical,Sample average
0,false,13.660646369259979
1,false,12.15561389169495
10,false,133.17849395723582
11,false,52.507282305546944
12,false,33.52865401694455
13,false,365.36659436008676
14,false,180.1744654477843
15,false,254.37403160830493
16,false,281.4976758599318
2,false,37.602607134809276
3,false,761.680061569663
4,false,29.63134891579755
5,false,-3.4397023220254535
6,false,33.07105124000429
7,false,22.901643085154653
8,false,4.158701548218349
9,false,1071.2280756120235
