Predictor variable,Categorical,Sample average
0,false,18.789028193972527
1,false,12.636649954209634
10,false,132.8165137614679
11,false,31.3302752293578
12,false,56.270367342397705
13,false,349.5229357798165
14,false,113.92660550458716
15,false,231.5137614678899
16,false,237.62385321100916
2,false,45.76231391276788
3,false,571.9400920342962
4,false,32.518474753843535
5,false,4.451394033199604
6,false,28.067080707725037
7,false,25.677870190471683
8,false,11.715299783496683
9,false,868.3669724770642
