Predictor variable,Categorical,Sample average
0,false,15.786271852443816
1,false,12.27617386140924
10,false,145.49087415946207
11,false,43.783861671469744
12,false,46.40409846081399
13,false,394.98463016330453
14,false,153.76464937560038
15,false,239.3131604226705
16,false,305.53890489913545
2,false,42.38047815262412
3,false,640.1630068439114
4,false,30.28552839368954
5,false,0.5652166676410143
6,false,29.720311716356377
7,false,23.571313777414225
8,false,7.8846303020513595
9,false,1054.4274735830932
