Predictor variable,Categorical,Sample average
0,false,17.045067321048695
1,false,12.03036105632782
10,false,144.09550561797752
11,false,26.191011235955056
12,false,63.89232750956932
13,false,381.85674157303373
14,false,96.46910112359551
15,false,188.28932584269663
16,false,278.8230337078652
2,false,46.366426071424165
3,false,533.2141824357965
4,false,29.94900649317195
5,false,3.463866149099855
6,false,26.485140374537263
7,false,23.53060935588365
8,false,10.525539593708315
9,false,890.5758426966293
