Predictor variable,Categorical,Sample average
0,false,14.71766025277381
1,false,12.214077556061602
10,false,140.20541082164328
11,false,49.56012024048096
12,false,38.57342617712422
13,false,382.87324649298597
14,false,171.88577154308618
15,false,249.73847695390782
16,false,299.22795591182364
2,false,39.72638792217614
3,false,704.4029907119537
4,false,30.002020918056818
5,false,-1.4892153297754271
6,false,31.491236278193746
7,false,23.274164009189796
8,false,5.975268439019056
9,false,1078.321142284569
