Predictor variable,Categorical,Sample average
0,false,8.462578340554135
1,false,11.203895088398095
10,false,122.57856341189675
11,false,47.41863075196409
12,false,32.62044077957787
13,false,340.42957351290687
14,false,161.915544332211
15,false,245.60521885521885
16,false,247.29096520763187
2,false,32.917029586839085
3,false,872.1841371838091
4,false,25.05412742291503
5,false,-10.074049554193824
6,false,35.128176994462876
7,false,18.99105023722322
8,false,-2.4428638239684735
9,false,985.1141975308642
