Predictor variable,Categorical,Sample average
0,false,9.976607412291466
1,false,11.568585641740487
10,false,123.73012006264138
11,false,46.52827562206369
12,false,33.668376165907425
13,false,343.0760396728728
14,false,159.58308682791022
15,false,242.93179049939098
16,false,249.88480946580825
2,false,33.95215543033725
3,false,854.5299526046665
4,false,26.546525895128838
5,false,-8.474618228152908
6,false,35.02114413048841
7,false,20.3052372076998
8,false,-0.7091799644893999
9,false,989.1665216634766
