Predictor variable,Categorical,Sample average
0,false,10.819080168251054
1,false,11.51924758867866
10,false,119.93383742911153
11,false,54.92438563327032
12,false,27.87016503226479
13,false,331.6735979836169
14,false,185.08884688090737
15,false,262.062381852552
16,false,245.88657844990547
2,false,33.53217513740025
3,false,861.9368396511451
4,false,27.551906987714858
5,false,-7.65574585008878
6,false,35.2076528653756
7,false,21.211471646554678
8,false,-0.00860355682327766
9,false,1028.63074984247
