Predictor variable,Categorical,Sample average
0,false,9.048252430475241
1,false,11.501732171590595
10,false,120.52447679708827
11,false,45.30063694267516
12,false,33.74802550766227
13,false,334.5024567788899
14,false,155.02693357597815
15,false,235.3066424021838
16,false,244.4567788898999
2,false,33.40368557618465
3,false,870.4074940425467
4,false,25.76347354371728
5,false,-9.622913401808239
6,false,35.38638694180045
7,false,19.574779687435438
8,false,-1.8226786640207042
9,false,962.2363967242948
