Predictor variable,Categorical,Sample average
0,false,9.790657791241603
1,false,11.65215044204815
10,false,124.65316718587746
11,false,46.10228452751817
12,false,35.12147478448268
13,false,344.3463136033229
14,false,157.33696780893044
15,false,228.83385254413292
16,false,262.5602284527518
2,false,34.99923792707338
3,false,827.5014531500985
4,false,26.197416257511666
5,false,-8.144073739845686
6,false,34.34149002756533
7,false,19.85339407806951
8,false,-0.4787605127950972
9,false,982.6126687435099
