Predictor variable,Categorical,Sample average
0,false,9.080218472788879
1,false,11.499888622691246
10,false,122.47913862718708
11,false,47.36698070883804
12,false,32.85131093149712
13,false,340.3360251233737
14,false,161.62943023777478
15,false,240.1624046657694
16,false,253.06415432929566
2,false,33.685404943959924
3,false,861.9236990105898
4,false,25.769185771745327
5,false,-9.363848395768457
6,false,35.13303420125449
7,false,19.525172868936572
8,false,-1.659919838435984
9,false,988.3073126962763
