Predictor variable,Categorical,Sample average
0,false,16.20375576856974
1,false,12.421366546605084
10,false,133.49436936936937
11,false,47.43806306306306
12,false,40.67222631138724
13,false,358.57545045045043
14,false,164.69819819819818
15,false,235.63513513513513
16,false,280.31418918918916
2,false,40.611011182939684
3,false,688.6254907212816
4,false,31.431297817745723
5,false,0.19586127155493985
6,false,31.235436547983873
7,false,24.53122415843311
8,false,7.628451106717458
9,false,1016.7128378378378
