Predictor variable,Categorical,Sample average
0,false,8.750332239326031
1,false,11.178069144302274
10,false,123.64192546583851
11,false,48.183540372670805
12,false,32.251447740252715
13,false,343.5406832298137
14,false,164.48012422360247
15,false,247.72608695652173
16,false,250.5335403726708
2,false,33.06251782600924
3,false,865.9098546804108
4,false,25.266736199100567
5,false,-9.666309740065518
6,false,34.93304594466405
7,false,19.204418434415544
8,false,-2.0768170241161643
9,false,997.414596273292
