Predictor variable,Categorical,Sample average
0,false,13.42395616148613
1,false,11.669961537711671
10,false,131.36938588450963
11,false,47.57470210815765
12,false,38.8237128839047
13,false,356.9569202566453
14,false,163.06966086159485
15,false,244.79651695692024
16,false,268.0623281393217
2,false,38.29016447722857
3,false,733.9238596635604
4,false,28.658046662971362
5,false,-3.110484647193256
6,false,31.768531314175025
7,false,22.276743065425826
8,false,4.250461735845459
9,false,1012.6443629697525
