Predictor variable,Categorical,Sample average
0,false,12.639918380642005
1,false,11.950043224877227
10,false,129.92889203874321
11,false,49.99574769666903
12,false,33.74638754375826
13,false,357.71344200330736
14,false,171.67564375147649
15,false,250.8393574297189
16,false,267.56224899598396
2,false,36.474153355112485
3,false,787.9802380621983
4,false,28.747518875794352
5,false,-4.850752338400105
6,false,33.59827123092698
7,false,22.188373717748046
8,false,2.793601211854898
9,false,1040.7174580675644
