Predictor variable,Categorical,Sample average
0,false,12.14888640304726
1,false,11.85596396765398
10,false,128.37533512064343
11,false,49.63762287756926
12,false,33.2486816083245
13,false,353.99016979445935
14,false,170.41175156389633
15,false,249.0989722966935
16,false,263.92024128686325
2,false,35.875328348618304
3,false,802.6314818695041
4,false,28.356210582697358
5,false,-5.554618573817523
6,false,33.91082917099238
7,false,21.869734021145067
8,false,2.1122863169157564
9,false,1032.2417336907954
