Predictor variable,Categorical,Sample average
0,false,13.015419940742923
1,false,12.014484205181807
10,false,131.3324196361824
11,false,50.822825816097684
12,false,33.72414210334016
13,false,361.1669573884874
14,false,174.4485422377274
15,false,252.81958634438075
16,false,272.29803139795666
2,false,36.865976894463266
3,false,778.0369799471603
4,false,29.06172469771476
5,false,-4.324390651596253
6,false,33.38611535362968
7,false,22.44814183163637
8,false,3.299485313116742
9,false,1052.3321704460504
