Predictor variable,Categorical,Sample average
0,false,18.642302228770124
1,false,12.57831966330152
10,false,129.72477064220183
11,false,29.63302752293578
12,false,55.93634666652854
13,false,338.0550458715596
14,false,108.43119266055047
15,false,213.37614678899084
16,false,232.25688073394497
2,false,45.31577418266087
3,false,584.1402557093069
4,false,32.471839467319874
5,false,4.116595594366209
6,false,28.355243814100913
7,false,25.671376858282528
8,false,11.402392223340655
9,false,838.3211009174312
