Predictor variable,Categorical,Sample average
0,false,16.223526146856404
1,false,12.420331080485198
10,false,146.66440677966102
11,false,31.191525423728812
12,false,58.85605783300885
13,false,396.1677966101695
14,false,113.71016949152542
15,false,191.92372881355934
16,false,314.5915254237288
2,false,45.266184987860214
3,false,573.3756547055002
4,false,29.934407188932774
5,false,1.9814017590893023
6,false,27.953005443185063
7,false,23.259809414815095
8,false,9.270513401161564
9,false,959.8593220338983
