Predictor variable,Categorical,Sample average
0,false,9.022788551477127
1,false,11.490069044595721
10,false,122.29124055135615
11,false,47.072476656291684
12,false,33.03474773391717
13,false,339.8706091596265
14,false,160.6265006669631
15,false,239.95998221431748
16,false,251.85593597154292
2,false,33.646761479087274
3,false,862.814408203505
4,false,25.715469563468503
5,false,-9.431443693064958
6,false,35.1469132977626
7,false,19.480203016644957
8,false,-1.7261313641469316
9,false,985.4326367274344
