Predictor variable,Categorical,Sample average
0,false,16.644928530572166
1,false,12.400534576093646
10,false,144.94084507042254
11,false,21.743661971830985
12,false,68.47109117104974
13,false,388.3633802816901
14,false,81.67887323943663
15,false,171.5830985915493
16,false,294.0225352112676
2,false,47.8491649412773
3,false,516.9566476741307
4,false,29.58827344061623
5,false,3.2405013097407505
6,false,26.347772141577494
7,false,22.998530207889182
8,false,10.417467100141753
9,false,865.9971830985916
