Predictor variable,Categorical,Sample average
0,false,17.18535290183602
1,false,12.478618064642825
10,false,135.97069597069597
11,false,46.65750915750916
12,false,42.59524961443611
13,false,363.72527472527474
14,false,162.37728937728937
15,false,247.64652014652015
16,false,276.93772893772893
2,false,42.265883746164626
3,false,649.0902887421213
4,false,31.91497816707625
5,false,1.7618318648395663
6,false,30.15314627916385
7,false,24.99464946264749
8,false,9.08541722038945
9,false,1015.8186813186813
