Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.26446E-7,0.000052645,0.00594301,1,0,0
6.34116E-7,0.000116056,0.007154132,0.999931596,0,0
6.59594E-7,0.000309455,0.007440498,0.999726383,0,0
6.86298E-7,0.000512359,0.007740567,0.999521171,0,0
7.50222E-7,0.001016172,0.008458482,0.999042342,0,0
8.57456E-7,0.002560233,0.009661659,0.997742664,0,0
9.86034E-7,0.005065227,0.011102375,0.995895752,0,0
1.23348E-6,0.010078136,0.013869131,0.992817566,0,0
1.79881E-6,0.025116749,0.020161232,0.985977153,0,0
2.45755E-6,0.050033455,0.027442254,0.97797387,0,0
3.47811E-6,0.100050933,0.038615934,0.966413571,0,0
5.27335E-6,0.200519226,0.057960478,0.950475409,0.000864304,0
6.96698E-6,0.300612938,0.075853143,0.939325535,0.001382887,0
7.95788E-6,0.400205219,0.086163715,0.930227786,0.002247191,0
9.08762E-6,0.500441933,0.097778728,0.922156098,0.003457217,0
9.83215E-6,0.600153877,0.105352501,0.914973664,0.003802939,0
1.0421E-5,0.700395539,0.111297486,0.908201655,0.004321521,0
1.07138E-5,0.750138484,0.114239278,0.904986661,0.005358686,0
1.09907E-5,0.800155895,0.117011364,0.901840071,0.00605013,0
1.16312E-5,0.900559711,0.123391644,0.895752103,0.006395851,0
1.21087E-5,1.00050576,0.128118209,0.890006156,0.007605877,0
1.25972E-5,1.100661164,0.13292796,0.884465422,0.008643042,0
1.30543E-5,1.200853242,0.137404033,0.879129899,0.009507347,0
1.35173E-5,1.30039639,0.1419138,0.87399959,0.011235955,0
1.40098E-5,1.400991795,0.14668615,0.869006088,0.01227312,0
1.46295E-5,1.501166489,0.152652618,0.864217799,0.013310285,0
1.58482E-5,1.751559136,0.164264122,0.852999521,0.014866033,0
1.71263E-5,2.001629904,0.176271091,0.842602093,0.018496111,0
1.82782E-5,2.251310644,0.186945133,0.832957111,0.019878997,0
