Predictor variable,Categorical,Sample average
0,false,17.59789701165824
1,false,12.50608179487031
10,false,130.71120689655172
11,false,41.650862068965516
12,false,46.77154266834259
13,false,348.9353448275862
14,false,145.71120689655172
15,false,235.97413793103448
16,false,265.9396551724138
2,false,43.52290479068098
3,false,622.8463972025904
4,false,32.0094444340673
5,false,2.590945070031388
6,false,29.418499449203754
7,false,25.131476003548194
8,false,9.891028583916867
9,false,950.5603448275862
