Predictor variable,Categorical,Sample average
0,false,13.042349425428792
1,false,12.074813696440415
10,false,132.78380566801619
11,false,43.65263157894737
12,false,40.181378323636075
13,false,362.13927125506075
14,false,151.76194331983805
15,false,216.5570850202429
16,false,283.1303643724696
2,false,38.13470512421025
3,false,752.1363580001027
4,false,28.788916061957355
5,false,-3.907378748803652
6,false,32.696294871805165
7,false,22.190167248297318
8,false,3.71364012006444
9,false,1000.489068825911
