Predictor variable,Categorical,Sample average
0,false,13.630894005206773
1,false,12.150424676977432
10,false,131.8281972265023
11,false,43.51309707241911
12,false,41.014953989828314
13,false,358.0477657935285
14,false,150.83513097072418
15,false,216.17873651771956
16,false,277.08012326656393
2,false,38.62346339409451
3,false,740.6994969819102
4,false,29.299571732343253
5,false,-3.1568186094243225
6,false,32.45639038306355
7,false,22.632426261534494
8,false,4.435132337685313
9,false,989.8058551617873
