Predictor variable,Categorical,Sample average
0,false,17.164812867321185
1,false,12.15712539829425
10,false,123.61940298507463
11,false,35.90298507462686
12,false,50.200107805764496
13,false,327.54477611940297
14,false,124.53731343283582
15,false,233.19402985074626
16,false,210.46268656716418
2,false,41.73334303898598
3,false,648.3467281967846
4,false,31.6099370415531
5,false,1.9109420702417395
6,false,29.698994921214545
7,false,24.988788113665226
8,false,9.169214562137626
9,false,855.7537313432836
