Predictor variable,Categorical,Sample average
0,false,9.945575966275356
1,false,11.6447410252742
10,false,125.9311613242249
11,false,45.856542301629005
12,false,35.426832460693106
13,false,347.6605359957961
14,false,156.8397267472412
15,false,229.44351024697846
16,false,264.4960588544404
2,false,35.0842981032804
3,false,824.6343917165126
4,false,26.309606295539027
5,false,-7.94698188124573
6,false,34.256588200174754
7,false,19.972129463961547
8,false,-0.28883733964477204
9,false,987.5512348922754
