Predictor variable,Categorical,Sample average
0,false,10.193144446220858
1,false,11.646950599088331
10,false,126.41852861035423
11,false,45.258310626703
12,false,35.88548535313203
13,false,348.58038147138967
14,false,155.2817438692098
15,false,228.85122615803814
16,false,264.0267029972752
2,false,35.2239920946168
3,false,820.5581473618178
4,false,26.507588558560823
5,false,-7.645473078827751
6,false,34.153061660953696
7,false,20.167946282524504
8,false,0.0048583740095686605
9,false,986.3967302452317
