Predictor variable,Categorical,Sample average
0,false,10.693314912485615
1,false,11.74009196625028
10,false,128.79964328180736
11,false,43.24851367419738
12,false,37.50404401171363
13,false,354.7336504161712
14,false,149.93281807372176
15,false,221.07907253269917
16,false,271.04340071343637
2,false,35.88024455103381
3,false,802.9161284420635
4,false,26.863434544358043
5,false,-6.902495687272755
6,false,33.765930201295724
7,false,20.480134671990285
8,false,0.748839910670353
9,false,985.6593341260404
