Predictor variable,Categorical,Sample average
0,false,10.805444474921465
1,false,11.772314721267755
10,false,128.83075089392133
11,false,43.19368295589988
12,false,37.58399693161711
13,false,354.7532777115614
14,false,149.8533969010727
15,false,221.3373063170441
16,false,271.0131108462455
2,false,35.994801254181525
3,false,801.0031708272904
4,false,26.97299445371662
5,false,-6.774225972807162
6,false,33.7472204002635
7,false,20.569827375878027
8,false,0.884903461318402
9,false,985.2908224076282
