Predictor variable,Categorical,Sample average
0,false,11.889945222154555
1,false,11.227950075868169
10,false,123.20679886685552
11,false,55.1643059490085
12,false,28.709789651649196
13,false,338.1742209631728
14,false,186.89801699716713
15,false,273.0339943342776
16,false,244.0099150141643
2,false,33.84004829017704
3,false,837.1871625992123
4,false,28.09647566333371
5,false,-6.093454430778788
6,false,34.18993013641314
7,false,21.941074587468048
8,false,1.3436400407671971
9,false,1039.3470254957508
