Predictor variable,Categorical,Sample average
0,false,17.466046847506053
1,false,12.494609584456764
10,false,130.38709677419354
11,false,42.51152073732719
12,false,45.7504002311812
13,false,348.06912442396316
14,false,149.38709677419354
15,false,235.97235023041475
16,false,269.6912442396313
2,false,43.272103832614036
3,false,629.6771586194017
4,false,31.963595948461013
5,false,2.3597581624160715
6,false,29.603837826284945
7,false,25.087747762829476
8,false,9.67350875792278
9,false,959.963133640553
