Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.21543E-12,0.000000001,0.000000004,0.999507535,0,0
2.38135E-12,0.000000003,0.000000004,0.998916576,0,0
3.08448E-12,0.00000001,0.000000005,0.996158771,0,0
4.26888E-12,0.000000025,0.000000007,0.992120556,0,0
8.25399E-12,0.000000101,0.000000013,0.980498375,0,0
1.67197E-11,0.000000251,0.000000027,0.96808825,0,0
4.04272E-11,0.000001002,0.000000064,0.941593618,0,0
7.42527E-11,0.000002507,0.000000118,0.915098986,0,0
2.10482E-10,0.000010013,0.000000336,0.857776027,0,0
6.02969E-10,0.000025023,0.000000962,0.816507436,0,0
1.49171E-9,0.000050001,0.000002379,0.791588693,0,0
2.98617E-9,0.000100041,0.000004762,0.76893529,0,0
7.42658E-9,0.000250055,0.000011844,0.739682852,0,0
1.26069E-8,0.000500967,0.000020105,0.71446863,0,0
2.32795E-8,0.001001058,0.000037126,0.685314685,0,0
5.8405E-8,0.002502241,0.00009314,0.646705407,0,0
1.14957E-7,0.005004437,0.000183317,0.617649956,0,0
2.47032E-7,0.010019216,0.000393889,0.588594504,0,0
5.11189E-7,0.025013448,0.000814914,0.548704816,0,0
8.91406E-7,0.050060646,0.001420607,0.512459372,0,0
1.53716E-6,0.100016284,0.002448463,0.470895302,0,0
2.86671E-6,0.200156344,0.004561404,0.425096031,0,0
4.20182E-6,0.300265024,0.006678682,0.396631537,0,0
5.489E-6,0.40038346,0.008715666,0.375947996,0,0
6.84657E-6,0.500127772,0.010859532,0.359992121,0,0
8.0626E-6,0.600359418,0.012775943,0.346695558,0,0
9.535E-6,0.700696165,0.015091418,0.335368856,0,0
1.01173E-5,0.750790592,0.016005657,0.330345711,0,0
1.07426E-5,0.801053949,0.016986447,0.325618044,0,0
1.20184E-5,0.900168099,0.018984416,0.317049148,0,0
1.32557E-5,1.001295572,0.0209183,0.309169704,0,0
1.47335E-5,1.101170957,0.023223109,0.302176697,0,0
1.6179E-5,1.20142171,0.025472215,0.295774648,0,0
1.7406E-5,1.300594047,0.027377381,0.289963558,0.005235602,0
1.85729E-5,1.401555235,0.029185702,0.284447946,0.005235602,0
2.02029E-5,1.500132907,0.03170615,0.279424801,0.005235602,0
2.36168E-5,1.75163385,0.036963724,0.268098099,0.010471204,0
2.70555E-5,2.000690506,0.04223054,0.258347287,0.010471204,0
3.10366E-5,2.250121535,0.048292307,0.249876884,0.010471204,0
3.58165E-5,2.501505489,0.055519478,0.242489904,0.015706806,0
3.97988E-5,2.750513261,0.061498933,0.235989363,0.015706806,0
4.42081E-5,3.003638499,0.068075265,0.230079779,0.015706806,0
4.8796E-5,3.253472937,0.074869054,0.224761154,0.015706806,0
5.34437E-5,3.504953104,0.081700984,0.219934995,0.015706806,0
5.67928E-5,3.753760901,0.086592669,0.215502807,0.015706806,0
6.022E-5,4.000035098,0.091571494,0.211366099,0.015706806,0
6.41357E-5,4.25451332,0.097226754,0.207327883,0.015706806,0
6.92535E-5,4.500957552,0.104565101,0.20368364,0.015706806,0
7.35567E-5,4.751051093,0.110689135,0.200236383,0.015706806,0
7.768E-5,5.000361759,0.116517995,0.196986112,0.015706806,0
8.32241E-5,5.257670118,0.124295115,0.193834335,0.015706806,0
8.78265E-5,5.504586218,0.130699164,0.190978036,0.015706806,0
9.29294E-5,5.758034902,0.137744855,0.18822023,0.015706806,0
9.63487E-5,6.004100509,0.14243415,0.185659411,0.015706806,0
1.00463E-4,6.259397441,0.148042086,0.183098592,0.015706806,0
1.05096E-4,6.50598766,0.154313903,0.180734758,0.015706806,0
1.07588E-4,6.750588817,0.157668144,0.178469418,0.020942408,0
1.10312E-4,7.001201577,0.161319892,0.176204078,0.020942408,0
1.12735E-4,7.257587526,0.164554508,0.173938737,0.02617801,0
1.15765E-4,7.508584899,0.1685823,0.17177189,0.031413613,0
1.20098E-4,7.755979852,0.174307839,0.169703536,0.036649215,0
1.23616E-4,8.011853831,0.178927465,0.167635182,0.036649215,0
1.26954E-4,8.250082278,0.183285861,0.165763814,0.036649215,0
1.30199E-4,8.507679342,0.187502073,0.163793953,0.036649215,0
1.32582E-4,8.757289652,0.190583774,0.161922584,0.041884817,0
