Predictor variable,Categorical,Sample average
0,false,10.896038150598821
1,false,11.425907155012407
10,false,119.81529093369419
11,false,54.12584573748308
12,false,27.856550600596467
13,false,331.3504736129905
14,false,183.16102841677943
15,false,265.07713125845737
16,false,240.53721244925575
2,false,33.09786313667349
3,false,870.2691672690344
4,false,27.63193121653287
5,false,-7.706979523018804
6,false,35.33891079132225
7,false,21.36817431933825
8,false,-0.05970840366082757
9,false,1025.7232746955344
