Predictor variable,Categorical,Sample average
0,false,16.692073016376284
1,false,12.42145156467354
10,false,145.64285714285714
11,false,22.63186813186813
12,false,67.30025723478296
13,false,390.2445054945055
14,false,84.55494505494505
15,false,174.73076923076923
16,false,295.02472527472526
2,false,47.54292896291712
3,false,524.3058690081585
4,false,29.724920199467586
5,false,3.159630628526249
6,false,26.56528958383497
7,false,23.130486202763986
8,false,10.363807532117589
9,false,877.5439560439561
