Predictor variable,Categorical,Sample average
0,false,10.727646060327553
1,false,11.252574967360442
10,false,120.27486712224753
11,false,54.49886104783599
12,false,27.41152654132249
13,false,331.6940015186029
14,false,184.82232346241457
15,false,273.4517843583903
16,false,234.23158694001518
2,false,32.4962222751742
3,false,883.9187070691595
4,false,27.47404629802197
5,false,-8.069083512997596
6,false,35.54312982103004
7,false,21.326440967568505
8,false,-0.44400414152971796
9,false,1029.2346241457858
