Predictor variable,Categorical,Sample average
0,false,12.471744865059375
1,false,11.307414615968145
10,false,123.26706827309236
11,false,53.26305220883534
12,false,30.750882721330267
13,false,336.355421686747
14,false,180.6726907630522
15,false,265.66064257028114
16,false,241.37550200803213
2,false,34.684436621914905
3,false,816.6237210193312
4,false,28.505514489599022
5,false,-5.210677753945992
6,false,33.71619232016874
7,false,22.28145283771806
8,false,2.191287127076592
9,false,1019.566265060241
