Predictor variable,Categorical,Sample average
0,false,18.47150469752191
1,false,12.654663493332354
10,false,124.09708737864078
11,false,27.601941747572816
12,false,57.675757963680525
13,false,324.09708737864077
14,false,100.20388349514563
15,false,193.6601941747573
16,false,228.96116504854368
2,false,45.805608193851214
3,false,580.3847269595248
4,false,32.34296833890156
5,false,3.985004899209564
6,false,28.357963441645058
7,false,25.478569938141167
8,false,11.301405547892006
9,false,794.1941747572815
